mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C09033,11225,Antirhine,C=C[C@@H](CO)[C@H]1CCN2CCc3c([nH]c4ccccc34)[C@@H]2C1,C19H24N2O,[]
C14170,7846982,p-Aminosalicylic acid methyl ester,COC(=O)c1ccc(N)cc1O,C8H9NO3,[]
C06940,9155,Deferoxamine,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,C25H48N6O8,[]
C12392,582782,Stealthin C,Cc1cc(O)c2c(c1)C(N)C1=C2C(=O)c2cccc(O)c2C1=O,C18H13NO4,[]
C09227,11418,Mitraphylline,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CC[C@]4(C(=O)Nc5ccccc54)[C@@H]3C[C@H]12,C21H24N2O4,[]
C17899,96024132,Isosinomenine,COC1=C[C@@]23CCN(C)[C@@H](Cc4ccc(OC)c(O)c42)[C@H]3CC1=O,C19H23NO4,[]
C09254,11445,Vobtusine,COC(=O)C1=C2Nc3ccccc3[C@@]23CCN2C[C@]4(C[C@@H]5C[C@]67CCO[C@H]6CCN6CC[C@@]8(c9ccc(OC)cc9N(C4)[C@@]58O)[C@@H]67)[C@@H]4OCC[C@]4(C1)[C@H]23,C43H50N4O6,[]
C06514,8745,Aromoline,COc1cc2c3cc1Oc1cc4c(c(OC)c1O)CCN(C)[C@@H]4Cc1ccc(cc1)Oc1cc(ccc1O)C[C@@H]3N(C)CC2,C36H38N2O6,[]
C09274,11465,Tabernanthine,CC[C@H]1C[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CC[N@@](C2)[C@@H]13,C20H26N2O,[]
C09336,11527,Angoline,COc1ccc2c(c1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,C22H21NO5,[]
C12338,582728,Korupensamine A,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)ccc(O)c12,C23H25NO4,[]
C09324,11515,(+)-Adlumine,COc1cc2c(cc1OC)[C@@H]([C@H]1OC(=O)c3c1ccc1c3OCO1)N(C)CC2,C21H21NO6,[]
C05856,8149,Thiamine aldehyde; Thiamin aldehyde,Cc1ncc(C[n+]2csc(CC=O)c2C)c(N)n1,C12H15N4OS+,[]
C12394,582784,Kinamycin D,CC(=O)O[C@@H]1c2c(c3c(=O)c4cccc(O)c4c(=O)c=3c2=[N+]=[N-])[C@H](O)[C@@H](OC(C)=O)[C@]1(C)O,C22H18N2O9,[]
C12948,583337,Mazaticol hydrochloride; KAO 264,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2.Cl,C21H28ClNO3S2,[]
C09246,11437,C-Toxiferine I; Toxiferine I,C[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69,C40H46N4O2+2,[]
C21579,340076560,12ADT; 8-O-(12-Aminododecanoyl)-8-O-debutanoyl thapsigargin,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@H](OC(=O)CCCCCCCCCCCN)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O,C42H67NO12,[]
C14171,7846983,Orthoform; Orthocaine,COC(=O)c1ccc(O)c(N)c1,C8H9NO3,[]
C09659,11849,Thalmine,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(O)c(c3CCN1C)Oc1cc3c(cc1OC)CCN(C)[C@H]3C2,C37H40N2O6,[]
C02077,5163,Semicarbazide; Carbamoylhydrazine; Aminourea; Hydrazinecarboxamide,NNC(N)=O,CH5N3O,[]
C09239,11430,Sarpagine,C/C=C1/CN2[C@H]3C[C@@H]1C(CO)[C@@H]2Cc1c3[nH]c2ccc(O)cc12,C19H22N2O2,[]
C16712,96023236,Deacetylcolchicine; Trimethylcolchicinic acid methyl ether,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N)CC2,C20H23NO5,[]
C18421,124489095,Propamocarb hydrochloride,CCCOC(=O)NCCC[NH+](C)C.[Cl-],C9H21ClN2O2,[]
C09237,11428,Roxburghine B,COC(=O)C1=CN2CCc3c([nH]c4ccccc34)[C@@]2(C)[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]12,C31H32N4O2,[]
C10123,12309,Adenocarpine,O=C(/C=C/c1ccccc1)N1C=C([C@@H]2CCCCN2)CCC1,C19H24N2O,[]
C07463,9666,Terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,C32H41NO2,[]
C16569,51090898,Glycinexylidide; GX,Cc1cccc(C)c1NC(=O)CN,C10H14N2O,[]
C13760,586346,YC 170,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)C(C(=O)OCCc2ccccn2)=C(C)N1,C28H26ClN3O3,[]
C07073,9284,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,C14H22N2O,[]
C13763,854011,Devapamil,COc1cccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1,C26H36N2O3,[]
C13729,586318,Pinacidil,CC(N/C(=N/c1ccncc1)NC#N)C(C)(C)C.O,C13H21N5O,[]
C07460,9663,"Chloraminophenamide; 4-Amino-6-chloro-1,3-benzenedisulfonamide",Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,C6H8ClN3O4S2,[]
C07461,9664,Chlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,C7H6ClN3O4S2,[]
C11016,13199,"Diphenylamine; N,N-Diphenylamine",c1ccc(Nc2ccccc2)cc1,C12H11N,[]
C17710,96024040,Sannamycin A; Istamycin A,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@H](N(C)C(=O)CN)[C@@H](OC)C[C@@H]2N)O1,C17H35N5O5,[]
C13764,854012,Gallopamil,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,C28H40N2O5,[]
C10609,12792,Phyllospadine,COc1c(O)c(C2CCCN2C)c2oc(-c3ccc(O)cc3)cc(=O)c2c1O,C21H21NO6,[]
C07106,9317,Mafenide,NCc1ccc(S(N)(=O)=O)cc1,C7H10N2O2S,[]
C17999,96024219,6-O-Glc-paromamine,N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2N)O[C@H](CO)[C@@H](O)[C@@H]1O,C18H35N3O12,[]
C08146,10346,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,C16H20FN3O4,[]
C07236,9445,Rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,C12H21N,[]
C07919,10121,Metocurine,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,C40H48N2O6+2,[]
C13766,854014,Emopamil,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,C23H30N2,[]
C09624,11814,Rodiasine,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@H](Cc1ccc(OC)c(c1)-c1cc(ccc1O)C[C@H]3N(C)CC2)N(C)CC4,C38H42N2O6,[]
C07937,10139,Riluzole,Nc1nc2ccc(OC(F)(F)F)cc2s1,C8H5F3N2OS,[]
C13736,586325,Memantine,CC12CC3CC(C)(C1)CC(N)(C3)C2,C12H21N,[]
C07633,9835,Mefloquine,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,C17H16F6N2O,[]
C08166,10366,Toremifene,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,C26H28ClNO,[]
C07453,9656,Epinine; Deoxyepinephrine,CNCCc1ccc(O)c(O)c1,C9H13NO2,[]
C07875,10077,Butamben,CCCCOC(=O)c1ccc(N)cc1,C11H15NO2,[]
C13751,586340,Benzamil,N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,C13H14ClN7O,[]
C07641,9843,Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,C6H12N3PS,[]
C13750,586339,Batrachotoxin,Cc1c[nH]c(C)c1C(=O)O[C@@H](C)C1=CC[C@@]23OCCN(C)C[C@@]12C[C@@H](O)[C@]12O[C@@]4(O)CC[C@@]1(C)[C@H](CC=C32)C4,C31H42N2O6,[]
C07063,9275,Labetalol,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,C19H24N2O3,[]
C07235,9444,Rifabutin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,C46H62N4O11,[]
C07939,10141,Amantadine hydrochloride,Cl.NC12CC3CC(CC(C3)C1)C2,C10H18ClN,[]
C17709,96024039,Fortimicin B,CN[C@H]1[C@@H](O)[C@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@@H](N)[C@H](O)[C@@H]1OC,C15H32N4O5,[]
C07914,10116,Levobunolol; (-)-Bunolol,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,C17H25NO3,[]
C13752,586341,Phenylamil; Phenamil,N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1,C12H12ClN7O,[]
C07630,9832,Sulfadoxine,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,C12H14N4O4S,[]
C13757,586343,Saxitoxin,N=C1N[C@H]2[C@H](COC(N)=O)NC(=N)N3CCC(O)(O)[C@]23N1,C10H17N7O4,[]
C07459,9662,Dichlorphenamide; Diclofenamide,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,C6H6Cl2N2O4S2,[]
C07935,10137,Orphenadrine,Cc1ccccc1C(OCCN(C)C)c1ccccc1,C18H23NO,[]
C13737,586326,Dizocilpine; MK801,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,C16H15N,[]
C07443,9647,Phenytoin,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,C15H12N2O2,[]
C16570,51090899,"4-Hydroxy-2,6-dimethylaniline; 3,5-Dimethyl-4-aminophenol",Cc1cc(O)cc(C)c1N,C8H11NO,[]
C13753,586342,"6-Chloro-3,5-diaminopyrazine-3-carboxamide; CDPC",CN(C)C(=N)NC(=O)c1nc(Cl)c(N)nc1N,C8H12ClN7O,[]
C13761,586347,CGP 28-392; CGP 28 392,CCOC(=O)C1=C(C)NC2=C(C(=O)OC2)C1c1ccccc1OC(F)F,C18H17F2NO5,[]
C13728,586317,4-Aminopyridine; 4-AP,Nc1ccncc1,C5H6N2,[]
C07080,9291,Loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,C29H33ClN2O2,[]
C16572,51090901,3-Hydroxymonoethylglycinexylidide,CCNCC(=O)Nc1c(C)ccc(O)c1C,C12H18N2O2,[]
C08301,10499,D-Cathinone; Cathinone,C[C@H](N)C(=O)c1ccccc1,C9H11NO,[]
C09106,11298,Carapanaubine,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CC[C@]4(C(=O)Nc5cc(OC)c(OC)cc54)[C@@H]3C[C@H]12,C23H28N2O6,[]
C07104,9315,Loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,C18H18ClN3O,[]
C07239,9448,Ritodrine,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,C17H21NO3,[]
C07915,10117,Metipranolol,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,C17H27NO4,[]
C13710,586299,4-PIOL; 5-(4-Piperidyl)isoxazol-3-ol,O=c1cc(C2CCNCC2)o[nH]1,C8H12N2O2,[]
C02581,5576,Propanoylagmatine; Propionylagmatine,CCC(=O)NCCCCNC(=N)N,C8H18N4O,[]
C10798,12981,Cyclopamine,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,C27H41NO2,[]
C07107,9318,Maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,C20H23N,[]
C10815,12998,Protoveratrine A,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,C41H63NO14,[]
C06748,8969,Isopropylamine; 2-Aminopropane; Monoisopropylamine; 2-Propanamine,CC(C)N,C3H9N,[]
C02926,5848,Homoserine lactone; 2-Aminobutan-4-olide,NC1CCOC1=O,C4H7NO2,[]
C11041,13224,"Chlorthiamid; 2,6-Dichlorothiobenzamide",NC(=S)c1c(Cl)cccc1Cl,C7H5Cl2NS,[]
C02915,5838,(S)-N-Methylcanadine,COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(cc3[C@@H]1C2)OCO4,C21H24NO4+,[]
C10797,12980,Cyclobuxine D; Cyclobuxine,C=C1[C@@H](NC)CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)NC)[C@H](O)C[C@@]2(C)[C@@H]4CC[C@@H]13,C25H42N2O,[]
C02567,5564,N1-Acetylspermine,CC(=O)NCCCNCCCCNCCCN,C12H28N4O,[]
C10790,12973,Tinctorine,C=CC[C@@H]1[C@@H]2C[C@@H](CN1C)c1cccc(=O)n1C2,C15H20N2O,[]
C10807,12990,Germine,C[C@H]1CC[C@@H]2N(C1)C[C@@H]1[C@H]([C@@H](O)[C@H](O)[C@]3(O)[C@H]1C[C@@]14O[C@@]5(O)[C@@H](C[C@@H](O)[C@@H]31)[C@]4(C)CC[C@@H]5O)[C@]2(C)O,C27H43NO8,[]
C06771,8991,Triethanolamine; Trolamine,OCCN(CCO)CCO,C6H15NO3,[]
C02548,5552,2-(2-Aminoethyl)indole,NCCc1cc2ccccc2[nH]1,C10H12N2,[]
C10816,12999,Protoveratrine B,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)[C@@H](C)O)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,C41H63NO15,[]
C02627,5608,2-Deoxystreptamine,N[C@@H]1C[C@H](N)[C@@H](O)[C@H](O)[C@H]1O,C6H14N2O3,[]
C02587,5579,"Pyrimidodiazepine; 2-Amino-6-acetyl-3,7,8,9-tetrahydro-3H-pyrimido[4,5-b][1,4]diazepin-4-one",CC(=O)C1=Nc2c(nc(N)[nH]c2=O)NCC1,C9H11N5O2,[]
C02621,5604,13-Hydroxylupanine; 13-Hydroxylupinine; (+)-13alpha-Hydroxylupanine,O=C1CCC[C@@H]2[C@H]3C[C@H](CN12)[C@@H]1C[C@@H](O)CCN1C3,C15H24N2O2,[]
C02916,5839,(S)-Norlaudanosoline; (S)-Tetrahydropapaveroline,Oc1ccc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc1O,C16H17NO4,[]
C10795,12978,Buxamine E,C[C@H](N)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC3=CC[C@]12C)CC[C@H](N(C)C)C4(C)C,C26H44N2,[]
C12221,14366,Myxochelin B,NC[C@H](CCCCNC(=O)c1cccc(O)c1O)NC(=O)c1cccc(O)c1O,C20H25N3O6,[]
C10814,12997,Paravallarine,CN[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@@H]5[C@H](C)OC(=O)[C@@]54CC[C@@H]32)C1,C22H33NO2,[]
C21840,375580933,"12-epi-Fischerindole U; (6aS,9S,10R,10aS)-9-Ethenyl-10-isocyano-6,6,9-trimethyl-5,6,6a,7,8,9,10,10a-octahydroindeno[2,1-b]indole",[C-]#[N+][C@@H]1[C@@H]2c3c([nH]c4ccccc34)C(C)(C)[C@H]2CC[C@@]1(C)C=C,C21H24N2,[]
C21839,,12-epi-Hapalindole U,[C-]#[N+][C@@H]1[C@@H]2c3c[nH]c4cccc(c34)C(C)(C)[C@H]2CC[C@@]1(C)C=C,C21H24N2,[]
C02628,5609,"2-Deoxystreptidine; N,N'-Bis(aminoiminomethyl)-2-deoxy-streptamine",N=C(N)N[C@H]1C[C@@H](NC(=N)N)[C@H](O)[C@@H](O)[C@@H]1O,C8H18N6O3,[]
C06772,8992,Diethanolamine,OCCNCCO,C4H11NO2,[]
C06847,9065,Bepridil,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,C24H34N2O,[]
C06770,8990,Actinomycin D; Dactinomycin,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,C62H86N12O16,[]
C04083,6776,"N6-(Delta2-Isopentenyl)-adenine; N6-(3-Methylbut-2-enyl)adenine; 6-(gamma,gamma-Dimethylallylamino)purine; N6-Dimethylallyladenine; N6-Prenyladenine",CC(C)=CCNc1ncnc2[nH]cnc12,C10H13N5,[]
C21890,,4-[(E)-2-Isocyanoethenyl]phenol,[C-]#[N+]/C=C/c1ccc(O)cc1,C9H7NO,[]
C06763,8983,Nojirimycin; 5-Amino-5-deoxy-D-glucopyranose,OC[C@H]1NC(O)[C@H](O)[C@@H](O)[C@@H]1O,C6H13NO5,[]
C06735,8957,Aminoacetaldehyde; 2-Aminoacetaldehyde,NCC=O,C2H5NO,[]
C02640,5620,3-Methylbutanamine; Isoamylamine; Isopentylamine,CC(C)CCN,C5H13N,[]
C10796,12979,alpha-Chaconine,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,C45H73NO14,[]
C02953,5871,"7,8-Dihydrobiopterin; L-erythro-7,8-Dihydrobiopterin",C[C@H](O)[C@H](O)C1=Nc2c(nc(N)[nH]c2=O)NC1,C9H13N5O3,[]
C02934,5855,3-Dehydrosphinganine; 3-Dehydro-D-sphinganine,CCCCCCCCCCCCCCCC(=O)[C@@H](N)CO,C18H37NO2,[]
C06520,8751,(S)-Norreticuline,COc1ccc(C[C@@H]2NCCc3cc(OC)c(O)cc32)cc1O,C18H21NO4,[]
C02454,5474,"Phenylenediamine; m-Phenylenediamine; Diaminobenzene; m-Diaminobenzene; Benzenediamine; 1,3-Benzenediamine; meta-Phenylenediamine",Nc1cccc(N)c1,C6H8N2,[]
C06924,9141,Clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,C18H19ClN4,[]
C06850,9068,Bethanechol,CC(C[N+](C)(C)C)OC(N)=O,C7H17N2O2+,[]
C13815,854060,Tetrapentylammonium,CCCCC[N+](CCCCC)(CCCCC)CCCCC,C20H44N+,[]
C13765,854013,Tiapamil,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,C26H37NO8S2,[]
C14212,7847022,Nafoxidine,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,C29H31NO2,[]
C13055,585120,Oxytetracycline hydrochloride; OTC,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl,C22H25ClN2O9,[]
C16727,96023251,Cinchonamine,C=C[C@H]1CN2CCC1C[C@H]2c1[nH]c2ccccc2c1CCO,C19H24N2O,[]
C10136,12322,Cassine,CC(=O)CCCCCCCCCC[C@H]1CC[C@@H](O)[C@@H](C)N1,C18H35NO2,[]
C17707,96024037,Lividomycin A,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)C[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,C29H55N5O18,[]
C16675,51090998,7-Aminomethyl-7-carbaguanine; 7-Aminomethyl-7-deazaguanine,NCc1c[nH]c2nc(N)[nH]c(=O)c12,C7H9N5O,[]
C13797,854042,RU 5135,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)N=C(N)C[C@@H]12,C18H28N2O2,[]
C13591,853953,Metipranolol hydrochloride,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C.Cl,C17H28ClNO4,[]
C16550,51090879,Dechloroethylcyclophosphamide; 3-Dechloroethylifosfamide,O=P1(NCCCl)NCCCO1,C5H12ClN2O2P,[]
C13783,854028,"UCL 1684; 6,10-Diaza-3(1,3)8,(1,4)-dibenzena-1,5(1,4)-diquinolinacyclodecaphane",c1cc2cc(c1)C[n+]1ccc(c3ccccc31)NCc1ccc(cc1)CNc1cc[n+](c3ccccc13)C2,C34H30N4+2,[]
C13089,585153,Cefetamet pivoxil hydrochloride,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1.Cl,C20H26ClN5O7S2,[]
C00319,3613,Sphingosine; Sphingenine; Sphingoid; Sphing-4-enine,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,C18H37NO2,[]
C10159,12345,Methylconiine; (+)-N-Methylconiine,CCC[C@H]1CCCCN1C,C9H19N,[]
C00329,3623,D-Glucosamine; Chitosamine; 2-Amino-2-deoxy-D-glucose,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,C6H13NO5,[]
C13841,854086,Zoxazolamine,Nc1nc2cc(Cl)ccc2o1,C7H5ClN2O,[]
C11073,13255,Benfuracarb,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,C20H30N2O5S,[]
C13141,585205,Cefcapene pivoxil,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,C23H29N5O8S2,[]
C09573,11764,Lophophorine,COc1cc2c(c3c1OCO3)[C@H](C)N(C)CC2,C13H17NO3,[]
C13127,585191,Bropirimine,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,C10H8BrN3O,[]
C13235,585979,Procaterol hydrochloride; Lontermin,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12.Cl,C16H23ClN2O3,[]
C16641,51090967,Irinotecan,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,C33H38N4O6,[]
C16554,51090883,4-Ketoifosfamide,O=C1CCOP(=O)(NCCCl)N1CCCl,C7H13Cl2N2O3P,[]
C16604,51090930,2-Hydroxyiminostilbene,Oc1ccc2c(c1)C=Cc1ccccc1N2,C14H11NO,[]
C13646,586256,m-Chlorophenylbiguanide; mCPBG; 1-(3-Chlorophenyl)biguanide,N=C(N)NC(=N)Nc1cccc(Cl)c1,C8H10ClN5,[]
C17998,96024218,Saccharocin; KA-5685; 4''-Deamino-4''-hydroxyapramycin,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)O[C@@H]2[C@@H]1O,C21H40N4O12,[]
C12201,14347,"(+/-)-6-Acetonyldihydrosanguinarine; 6-Acetonyl-5,6-dihydrosanguinarine; (+/-)-8-Acetonyldihydrosanguinarine",CC(=O)CC1c2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c2N1C)OCO4,C23H19NO5,[]
C18414,124489088,Alanycarb,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)O/N=C(/C)SC,C17H25N3O4S2,[]
C10156,12342,Lobelanidine,CN1[C@@H](C[C@@H](O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,C22H29NO2,[]
C10589,12772,Decaline; Decalin,COc1cc2c(cc1OC)[C@@H]1C[C@H](C[C@@H]3CCCCN31)OC(=O)CCc1ccc(cc1)O2,C26H31NO5,[]
C13182,585246,Benexate hydrochloride,Cl.N=C(N)NCC1CCC(C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1,C23H28ClN3O4,[]
C16544,51090873,alpha-Hydroxytamoxifen,CC(O)/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,C26H29NO2,[]
C21599,340125657,4'-O-Desmethylpapaveroxine,COc1ccc([C@H](O)[C@H]2c3c(cc4c(c3O)OCO4)CCN2C)c(C=O)c1OC,C21H23NO7,[]
C13109,585173,Hyoscyamine methylbromide; Atropine methobromide; Atropine methylbromide,C[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2.[Br-],C18H26BrNO3,[]
C13799,854044,(+)-Hydrastine; (+)-beta-Hydrastine,COc1ccc2c(c1OC)C(=O)O[C@H]2[C@@H]1c2cc3c(cc2CCN1C)OCO3,C21H21NO6,[]
C16576,51090905,Norcodeine; N-Desmethylcodeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,C17H19NO3,[]
C10163,12349,Nitramine,O[C@@H]1CCCC[C@@]12CCCNC2,C10H19NO,[]
C00397,3687,Tobramycin; Nebramycin factor 6; 3'-Deoxykanamycin B,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,C18H37N5O9,[]
C13806,854051,Philanthotoxin 343,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCNCCCCNCCCN,C23H41N5O3,[]
C09581,11772,Magnoflorine; (S)-Magnoflorine,COc1ccc2c(c1O)-c1c(O)c(OC)cc3c1[C@H](C2)[N+](C)(C)CC3,C20H24NO4+,[]
C13639,853983,dl-Methylephedrine hydrochloride,CC(C(O)c1ccccc1)N(C)C.Cl,C11H18ClNO,[]
