mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C16157,47205467,"Undecaprenyl phosphate alpha-L-Ara4N; 4-Amino-4-deoxy-alpha-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate",CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)O[C@@H]1OC[C@H](N)[C@H](O)[C@H]1O,C60H100NO7P,['[P](=O)(O)(O)']
C08075,10275,Oxiconazole nitrate,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,C18H14Cl4N4O4,"['[O-]', '[N+](=O)[O-]']"
C03541,6345,THF-polyglutamate; Tetrahydropteroyl-[gamma-Glu]n; Tetrahydrofolyl-[Glu](n-1); (6S)-H4PteGlu(n); Tetrahydropteroyl-[gamma-Glu]n+1; Tetrahydrofolyl-[Glu](n),Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)CN2,C29H37N9O12,"['[O;H,-]C(=O)']"
C14397,17395397,"Dinitrochlorobenzene; 1-Chloro-2,4-dinitrobenzene",O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,C6H3ClN2O4,"['[O-]', '[N+](=O)[O-]']"
C02803,5753,4-Nitroacetophenone; p-Nitroacetophenone,CC(=O)c1ccc([N+](=O)[O-])cc1,C8H7NO3,"['[O-]', '[N+](=O)[O-]']"
C19439,124490111,Light green SF; C.I. Acid green 5,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+],C37H35N2Na2O9S3+,"['[O-]', 'O=S(=O)(O)']"
C02808,5758,Acetylblasticidin S,CC(=O)NC(CCN(C)C(=N)N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O,C19H28N8O6,"['[O;H,-]C(=O)']"
C12107,14254,3-Amino-5-hydroxybenzoate; AHBA; 3-Amino-5-hydroxybenzoic acid; 3-Ahba,Nc1cc(O)cc(C(=O)O)c1,C7H7NO3,"['[O;H,-]C(=O)']"
C03474,6291,4-Nitroquinoline N-oxide; 4-Nitroquinoline 1-oxide; Nitrochin,O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,C9H6N2O3,"['[O-]', '[N+](=O)[O-]']"
C02838,5780,L-Octanoylcarnitine,CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,C15H29NO4,"['[O-]', '[O;H,-]C(=O)']"
C07752,9954,Alendronic acid; Alendronate; (4-Amino-1-hydroxybutylidene)bisphosphonic acid,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,C4H13NO7P2,['[P](=O)(O)(O)']
C19459,124490131,Methyl red; o-Methyl red; 2-(4-Dimethylaminophenyl)diazenylbenzoate,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,C15H15N3O2,"['[O;H,-]C(=O)']"
C20982,254741441,"9-(Dimethylallyl)-5,10-dihydrophenazine-1-carboxylate; 9-Prenyl-5,10-dihydrophenazine-1-carboxylate; Dihydroendophenazine A",CC(C)=CCc1cccc2c1Nc1c(cccc1C(=O)O)N2,C18H18N2O2,"['[O;H,-]C(=O)']"
C08054,10254,Moxifloxacin hydrochloride,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,C21H25ClFN3O4,"['[O;H,-]C(=O)']"
C15689,47205015,"Aureothin; 2-Methoxy-3,5-dimethyl-6-[(2R,4Z)-4-[(2E)-2-methyl-3-(4-nitrophenyl)prop-2-en-1-ylidene]oxolan-2-yl]-4H-pyran-4-one",COc1oc([C@H]2C/C(=C/C(C)=C/c3ccc([N+](=O)[O-])cc3)CO2)c(C)c(=O)c1C,C22H23NO6,"['[O-]', '[N+](=O)[O-]']"
C21995,384585056,1-PEtN-KDO2-lipid A; H. pylori KDO2-lipid A 1-(2-aminoethyl phosphate),CCCCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)OCCN)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@@H](CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,C130H243N3O39P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C00008,3310,ADP; Adenosine 5'-diphosphate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C10H15N5O10P2,['[P](=O)(O)(O)']
C07778,9980,Cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,C21H25ClN2O3,"['[O;H,-]C(=O)']"
C07766,9968,Polythiazide,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,C11H13ClF3N3O4S3,['S(=O)(=O)N(C)C']
C15699,47205025,gamma-L-Glutamylputrescine,NCCCCNC(=O)CC[C@H](N)C(=O)O,C9H19N3O3,"['[O;H,-]C(=O)']"
C20973,254741432,Angiotensin (5-7); Angiotensin-(5-7),CC[C@H](C)[C@H](N)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)O,C17H27N5O4,"['[O;H,-]C(=O)']"
C20994,254741452,S-(Hercyn-2-yl)-L-cysteine S-oxide,C[N+](C)(C)[C@@H](Cc1c[nH]c(S(=O)C[C@H](N)C(=O)O)n1)C(=O)O,C12H21N4O5S+,"['[O;H,-]C(=O)']"
C20981,254741440,"5,10-Dihydrophenazine-1-carboxylate",O=C(O)c1cccc2c1Nc1ccccc1N2,C13H10N2O2,"['[O;H,-]C(=O)']"
C19789,135626256,5-Nitrosalicylate; 2-Hydroxy-5-nitrobenzoate,O=C(O)c1cc([N+](=O)[O-])ccc1O,C7H5NO5,"['[O-]', '[O;H,-]C(=O)', '[N+](=O)[O-]']"
C03299,6155,O-Decanoyl-L-carnitine,CCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,C17H33NO4,"['[O-]', '[O;H,-]C(=O)']"
C19794,135626261,CDP-1L-myo-inositol,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)n1,C15H25N3O16P2,['[P](=O)(O)(O)']
C19713,135626181,[L-Asp(4-L-Arg)]n+1,N=C(N)NCCC[C@H](NC(=O)CC(N)C(=O)NC(CC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(=O)O)C(=O)O,C20H36N10O9,"['[O;H,-]C(=O)']"
C18799,124489473,5-Methyl-H4SPT; 5-Methyl-tetrahydrosarcinapterin; 5-Methyltetrahydrosarcinapterin; N5-Methyl-tetrahydrosarcinapterin,C[C@@H]1Nc2nc(N)[nH]c(=O)c2N(C)[C@H]1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]2O)cc1,C36H54N7O19P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C09811,11999,Cyclohex-1-ene-1-carboxyl-CoA; Cyclohex-1-ene-1-carbonyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CCCCC1,C28H44N7O17P3S,['[P](=O)(O)(O)']
C21965,376218998,"(8Z,11Z,14Z,17Z,20Z)-Hexacosapentaenoyl-CoA",CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C47H76N7O17P3S,['[P](=O)(O)(O)']
C07713,9915,Nitrendipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,C18H20N2O6,"['[O-]', '[N+](=O)[O-]']"
C01959,5060,Taurocyamine,N=C(N)NCCS(=O)(=O)O,C3H9N3O3S,['O=S(=O)(O)']
C20983,254741442,4-O-Dimethylallyl-L-tyrosine; 4-O-Prenyl-L-tyrosine,CC(C)=CCOc1ccc(C[C@H](N)C(=O)O)cc1,C14H19NO3,"['[O;H,-]C(=O)']"
C15613,17396604,"(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA",C[C@H](CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C48H80N7O20P3S,['[P](=O)(O)(O)']
C08495,10688,"Karakin; Endecaphillin A; beta-D-Glucopyranose, 1,2,6-tris(3-nitropropanoate)",O=C(CC[N+](=O)[O-])OC[C@H]1O[C@@H](OC(=O)CC[N+](=O)[O-])[C@H](OC(=O)CC[N+](=O)[O-])[C@@H](O)[C@@H]1O,C15H21N3O15,"['[O-]', '[N+](=O)[O-]']"
C17968,96024188,Kasugamycin,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O,C14H25N3O9,"['[O;H,-]C(=O)']"
C21998,384585059,H. pylori KDO-lipid A,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)OCCN)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](O)[C@@H]1O,C92H174N3O26P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C07740,9942,Disopyramide phosphate,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,C21H32N3O5P,['[P](=O)(O)(O)']
C01988,5085,2-Nitrophenol; o-Nitrophenol,O=[N+]([O-])c1ccccc1O,C6H5NO3,"['[O-]', '[N+](=O)[O-]']"
C02010,5106,Blasticidin S,CN(CCC(N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N,C17H26N8O5,"['[O;H,-]C(=O)']"
C15627,17396617,GW 9662; 2-Chloro-5-nitrobenzanilide,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,C13H9ClN2O3,"['[O-]', '[N+](=O)[O-]']"
C15631,17396621,GW 3965,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,C33H31ClF3NO3,"['[O;H,-]C(=O)']"
C18827,124489501,Ethalfluralin,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C13H14F3N3O4,"['[O-]', '[N+](=O)[O-]']"
C15614,17396605,"(24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA; (24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestan-26-oyl-CoA",C[C@H](CC[C@@H](O)[C@@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,C48H80N7O21P3S,['[P](=O)(O)(O)']
C08038,10238,Chlorhexidine gluconate; Hibitane gluconate,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C34H54Cl2N10O14,"['[O;H,-]C(=O)']"
C03995,6708,4-Nitrophenyl-3-ketovalidamine; p-Nitrophenyl-3-ketovalidamine; N-(4-Nitrophenyl)-3-ketovalidamine,O=C1[C@@H](O)[C@@H](Nc2ccc([N+](=O)[O-])cc2)C[C@H](CO)[C@H]1O,C13H16N2O6,"['[O-]', '[N+](=O)[O-]']"
C17960,96024180,Rhizocticin C,CCC(C)C(N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C\CP(=O)(O)O)C(=O)O,C17H33N6O7P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C15659,17396648,TMC 126; UIC 94003,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3OCC[C@H]32)cc1,C28H38N2O8S,['S(=O)(=O)N(C)C']
C01952,5055,Polyarginine,N=C(N)NCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)O,C18H38N12O4,"['[O;H,-]C(=O)']"
C07714,9916,Isosorbide mononitrate,O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,C6H9NO6,"['[O-]', '[N+](=O)[O-]']"
C20311,163312049,"N,N-Dihydroxy-L-isoleucine",CC[C@H](C)[C@@H](C(=O)O)N(O)O,C6H13NO4,"['[O;H,-]C(=O)']"
C07760,9962,Brinzolamide,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,C12H21N3O5S3,['S(=O)(=O)N(C)C']
C02427,5455,L-Homocitrulline,NC(=O)NCCCC[C@H](N)C(=O)O,C7H15N3O3,"['[O;H,-]C(=O)']"
C18785,124489459,Dinitramine,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],C11H13F3N4O4,"['[O-]', '[N+](=O)[O-]']"
C08046,10246,Kanamycin sulfate; Kanamycin monosulfate,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,C18H38N4O15S,['O=S(=O)(O)']
C18849,124489521,Flumetralin,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C16H12ClF4N3O4,"['[O-]', '[N+](=O)[O-]']"
C15626,17396616,GW 1929,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,C30H29N3O4,"['[O;H,-]C(=O)']"
C08042,10242,Nitrofurazone; 5-Nitro-2-furaldehyde semicarbazone,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,C6H6N4O4,"['[O-]', '[N+](=O)[O-]']"
C18858,124489530,Fluroxypyr,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,C7H5Cl2FN2O3,"['[O;H,-]C(=O)']"
C07756,9958,7-Aminocephalosporanic acid; 7-Aminocephalosporinic acid; 7-ACA; (7R)-7-Aminocephalosporanate,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,C10H12N2O5S,"['[O;H,-]C(=O)']"
C18834,124489508,Propylmalonyl-CoA,CCCC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C27H44N7O19P3S,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C15686,47205012,Arthrofactin,CCCCCCCC1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(=O)O)C(=O)O1,C64H111N11O20,"['[O;H,-]C(=O)']"
C07765,9967,Methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,C9H11Cl2N3O4S2,['S(=O)(=O)N(C)C']
C20995,254741453,gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide,C[N+](C)(C)[C@@H](Cc1c[nH]c(S(=O)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O)n1)C(=O)O,C17H28N5O8S+,"['[O;H,-]C(=O)']"
C20027,135626493,Isodomoic acid A,C/C(=C/C/C=C(\C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,C15H21NO6,"['[O;H,-]C(=O)']"
C15623,17396613,GW 409544; GW 9544,C/C(=C/C(=O)c1ccccc1)N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,C31H30N2O5,"['[O;H,-]C(=O)']"
C07789,9991,Olopatadine,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,C21H23NO3,"['[O;H,-]C(=O)']"
C19720,135626187,N6-(UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl)-D-lysine,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)NCCCC[C@@H](N)C(=O)O)C(=O)O,C34H55N7O24P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C21996,384585057,1-PEtN-KDO-lipid A; H. pylori KDO-lipid A 1-(2-aminoethyl phosphate),CCCCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)OCCN)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@@H](CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,C122H231N3O32P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C01961,5062,Thalassemine; L-Thalassemine,CN(C)[C@@H](COP(=O)(O)OCCNC(=N)N)C(=O)O,C8H19N4O6P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C20993,254741451,S-(L-Histidin-5-yl)-L-cysteine S-oxide,N[C@@H](Cc1nc[nH]c1S(=O)C[C@H](N)C(=O)O)C(=O)O,C9H14N4O5S,"['[O;H,-]C(=O)']"
C08053,10253,Lomefloxacin hydrochloride,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,C17H20ClF2N3O3,"['[O;H,-]C(=O)']"
C20971,254741430,Alamandine,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)O,C40H62N12O9,"['[O;H,-]C(=O)']"
C18802,124489476,"Tetrahydrosarcinapterin; H4SPT; 5,6,7,8-Tetrahydrosarcinapterin",C[C@@H]1Nc2nc(N)[nH]c(=O)c2N[C@H]1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]2O)cc1,C35H52N7O19P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C20651,172232374,O-Ureido-D-serine; (2R)-2-Amino-3-[(carbamoylamino)oxy]propanoate; (2R)-2-Amino-3-(carbamoylamino)oxypropanoic acid,NC(=O)NOC[C@@H](N)C(=O)O,C4H9N3O4,"['[O;H,-]C(=O)']"
C21981,376219014,"(6Z,9Z)-Hexadecadienoyl-CoA",CCCCCC/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C37H62N7O17P3S,['[P](=O)(O)(O)']
C20987,254741446,3-Sulfinopropanoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCS(=O)O,C24H40N7O19P3S2,['[P](=O)(O)(O)']
C20084,135626544,Contulakin G; Contulakin-G,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)C(C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C1NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)O,C88H140N20O37,"['[O;H,-]C(=O)']"
C20979,254741438,Glucoselysine-6-phosphate,N[C@@H](CCCCN[C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1O)C(=O)O,C12H25N2O10P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C19719,135626186,D-Alanyl-D-serine,C[C@@H](N)C(=O)N[C@H](CO)C(=O)O,C6H12N2O4,"['[O;H,-]C(=O)']"
C00021,3323,S-Adenosyl-L-homocysteine; S-Adenosylhomocysteine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,C14H20N6O5S,"['[O;H,-]C(=O)']"
C18820,124489494,Dichlofluanid,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,C9H11Cl2FN2O2S2,['S(=O)(=O)N(C)C']
C01969,5070,Xanthommatin,NC(CC(=O)c1cccc2oc3cc(=O)c4nc(C(=O)O)cc(O)c4c-3nc12)C(=O)O,C20H13N3O8,"['[O;H,-]C(=O)']"
C18798,124489472,"5,10-Methylene-H4SPT; 5,10-Methylene-tetrahydrosarcinapterin; Methylene-tetrahydrosarcinapterin",C[C@@H]1Nc2nc(N)[nH]c(=O)c2N2CN(c3ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]4O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O)[C@@H](O)[C@H]4O)cc3)[C@H](C)[C@@H]12,C36H52N7O19P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C07780,9982,Chlorpheniramine maleate,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,C20H23ClN2O4,"['[O;H,-]C(=O)']"
C08496,10689,Lycomarasmine B; Lycomarasmine,NC(=O)CNC(CN[C@@H](CC(=O)O)C(=O)O)C(=O)O,C9H15N3O7,"['[O;H,-]C(=O)']"
C17961,96024181,Rhizocticin D,CC(C)CC(N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](/C=C\CP(=O)(O)O)C(=O)O,C17H33N6O7P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C03112,6007,Deacetylcephalosporin C,N[C@H](CCCC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CO)CS[C@H]12)C(=O)O,C14H19N3O7S,"['[O;H,-]C(=O)']"
C20988,254741447,[N-(6-Aminohexanoyl)]n; 6-Aminohexanoate oligomer; Nylon-6 oligomer,NCCCCCC(=O)NCCCCCC(=O)O,C12H24N2O3,"['[O;H,-]C(=O)']"
C20978,254741437,Glucoselysine,N[C@@H](CCCCN[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O)C(=O)O,C12H24N2O7,"['[O;H,-]C(=O)']"
C20083,135626543,CMP-pseudaminic acid; CMP-Pse5Ac7Ac,CC(=O)N[C@H]([C@@H]1O[C@](OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)O)C[C@H](O)[C@@H]1NC(C)=O)[C@H](C)O,C22H34N5O15P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C00245,3544,Taurine; 2-Aminoethanesulfonic acid; Aminoethylsulfonic acid,NCCS(=O)(=O)O,C2H7NO3S,['O=S(=O)(O)']
C18776,124489450,Bupirimate,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,C13H24N4O3S,"['O=S(=O)(O)', 'S(=O)(=O)N(C)C']"
C18773,124489447,Ammonium sulfamate,NS(=O)(=O)[O-].[NH4+],H6N2O3S,"['[O-]', 'O=S(=O)(O)']"
C17969,96024189,Minosaminomycin,CC(C)C[C@H](NC(=O)N[C@@H](C[C@@H]1CNC(=N)N1)C(=O)N[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2O[C@H](C)[C@@H](N)C[C@@H]2N)[C@@H](O)[C@H]1O)C(=O)O,C25H46N8O10,"['[O;H,-]C(=O)']"
C01962,5063,Thiocysteine; S-Mercapto-L-cysteine; L-Thiocysteine,N[C@@H](CSS)C(=O)O,C3H7NO2S2,"['[O;H,-]C(=O)']"
C18864,124489536,Imazapyr,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,C13H15N3O3,"['[O;H,-]C(=O)']"
