mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C01717,4854,4-Hydroxy-2-quinolinecarboxylic acid; Kynurenic acid; Kynurenate,O=C(O)c1cc(O)c2ccccc2n1,C10H7NO3,"['[O;H,-]C(=O)']"
C18621,124489295,3-Hydroxyquinaldic acid,O=C(O)c1nc2ccccc2cc1O,C10H7NO3,"['[O;H,-]C(=O)']"
C16715,96023239,"2-Oxo-1,2-dihydroquinoline-4-carboxylate",O=C(O)c1cc(=O)[nH]c2ccccc12,C10H7NO3,"['[O;H,-]C(=O)']"
C08480,10673,6-Hydroxykynurenic acid,O=C(O)c1cc(=O)c2cc(O)ccc2[nH]1,C10H7NO4,"['[O;H,-]C(=O)']"
C05663,7973,"6-Hydroxykynurenate; 6-Hydroxykynurenic acid; 4,6-Dihydroxyquinaldic acid",O=C(O)c1cc(O)c2cc(O)ccc2n1,C10H7NO4,"['[O;H,-]C(=O)']"
C21306,319902554,"3,4-Dihydro-2-methylene-3-oxo-2H-1,4-benzoxazine-5-carboxylate",C=C1Oc2cccc(C(=O)O)c2NC1=O,C10H7NO4,"['[O;H,-]C(=O)']"
C02470,5485,Xanthurenic acid; Xanthurenate,O=C(O)c1cc(O)c2cccc(O)c2n1,C10H7NO4,"['[O;H,-]C(=O)']"
C01111,4343,"7,8-Dihydroxykynurenate",O=C(O)c1cc(O)c2ccc(O)c(O)c2n1,C10H7NO5,"['[O;H,-]C(=O)']"
C21307,319902555,"3,4-Dihydro-7-hydroxy-2-methylene-3-oxo-2H-1,4-benzoxazine-5-carboxylate",C=C1Oc2cc(O)cc(C(=O)O)c2NC1=O,C10H7NO5,"['[O;H,-]C(=O)']"
C05641,7952,"5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinate; 5-(3-Carboxy-3-oxopropenyl)-4,6-dihydroxypyridine-2-carboxylate",O=C(O)C(=O)/C=C\c1c(O)cc(C(=O)O)[nH]c1=O,C10H7NO7,"['[O;H,-]C(=O)']"
C13427,586169,Pyrithione zinc; Zinc pyrithione,[O-]n1ccccc1=S.[O-]n1ccccc1=S.[Zn+2],C10H8N2O2S2Zn,['[O-]']
C19959,135626425,Orellanine,[O-][n+]1ccc(O)c(O)c1-c1c(O)c(O)cc[n+]1[O-],C10H8N2O6,['[O-]']
C16201,47205509,1-Naphthalenesulfonic acid; Naphthalene-1-sulfonate,O=S(=O)(O)c1cccc2ccccc12,C10H8O3S,['O=S(=O)(O)']
C16202,47205510,2-Naphthalenesulfonic acid; Naphthalene-2-sulfonate,O=S(=O)(O)c1ccc2ccccc2c1,C10H8O3S,['O=S(=O)(O)']
C18077,96024294,Methylenedioxycinnamic acid; MDCA,O=C(O)/C=C/c1ccc2c(c1)OCO2,C10H8O4,"['[O;H,-]C(=O)']"
C06203,8453,trans-o-Hydroxybenzylidenepyruvate; (3E)-4-(2-Hydroxyphenyl)-2-oxobut-3-enoate,O=C(O)C(=O)/C=C/c1ccccc1O,C10H8O4,"['[O;H,-]C(=O)']"
C06204,8454,2-Hydroxychromene-2-carboxylate; 2-Hydroxy-2H-chromene-2-carboxylate,O=C(O)C1(O)C=Cc2ccccc2O1,C10H8O4,"['[O;H,-]C(=O)']"
C20772,254741239,3-[(1-Carboxyvinyl)oxy]benzoate; 3-[(1-Carboxyethenyl)oxy]benzoic acid,C=C(Oc1cccc(C(=O)O)c1)C(=O)O,C10H8O5,"['[O;H,-]C(=O)']"
C16196,47205504,"1,2-Dihydroxynaphthalene-6-sulfonate",O=S(=O)(O)c1ccc2c(O)c(O)ccc2c1,C10H8O5S,['O=S(=O)(O)']
C11585,13750,4-Methylumbelliferone sulfate; 4-Methylumbelliferyl sulfate,Cc1cc(=O)oc2cc(OS(=O)(=O)O)ccc12,C10H8O6S,['O=S(=O)(O)']
C16193,47205501,"1,6-Naphthalenedisulfonic acid",O=S(=O)(O)c1ccc2c(S(=O)(=O)O)cccc2c1,C10H8O6S2,['O=S(=O)(O)']
C16194,47205502,"2,6-Naphthalenedisulfonic acid",O=S(=O)(O)c1ccc2cc(S(=O)(=O)O)ccc2c1,C10H8O6S2,['O=S(=O)(O)']
C16198,47205506,(Z)-4-(2-Hydroxy-5-sulfonatophenyl)-2-oxo-3-butenoate,O=C(O)C(=O)/C=C\c1cc(S(=O)(=O)O)ccc1O,C10H8O7S,"['[O;H,-]C(=O)', 'O=S(=O)(O)']"
C11323,13498,"Chromotropic acid; 4,5-Dihydroxynaphthalene-2,7-disulfonic acid",O=S(=O)(O)c1cc(O)c2c(O)cc(S(=O)(=O)O)cc2c1,C10H8O8S2,['O=S(=O)(O)']
C14513,17395513,"Tetrachlorvinphos; 2-Chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate",COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,C10H9Cl4O4P,['[P](=O)(O)(O)']
C00954,4205,Indole-3-acetate; Indole-3-acetic acid; (Indol-3-yl)acetate; Indoleacetate; Indoleacetic acid; (1H-indol-3-yl)acetate; IAA,O=C(O)Cc1c[nH]c2ccccc12,C10H9NO2,"['[O;H,-]C(=O)']"
C05635,7946,5-Hydroxyindoleacetate,O=C(O)Cc1c[nH]c2ccc(O)cc12,C10H9NO3,"['[O;H,-]C(=O)']"
C22202,405226393,"2-Oxoindole-3-acetate; 2-Oxoindole-3-acetic acid; 2-Indolinone-3-acetate; 2-(2-Oxo-1,3-dihydroindol-3-yl)acetate",O=C(O)CC1C(=O)Nc2ccccc21,C10H9NO3,"['[O;H,-]C(=O)']"
C21619,340650283,(2-Hydroxy-1H-indol-3-yl)acetate,O=C(O)Cc1c(O)[nH]c2ccccc12,C10H9NO3,"['[O;H,-]C(=O)']"
C05835,8128,2-Formaminobenzoylacetate,O=CNc1ccccc1C(=O)CC(=O)O,C10H9NO4,"['[O;H,-]C(=O)']"
C03147,6035,N-Malonylanthranilate,O=C(O)CC(=O)Nc1ccccc1C(=O)O,C10H9NO5,"['[O;H,-]C(=O)']"
C01249,4469,"7,8-Dihydro-7,8-dihydroxykynurenate",O=C(O)c1cc(O)c2c(n1)C(O)C(O)C=C2,C10H9NO5,"['[O;H,-]C(=O)']"
C05656,7967,"5-(3'-Carboxy-3'-oxopropyl)-4,6-dihydroxypicolinate; 5-(gamma-Carboxy-gamma-oxopropyl)-4,6-dihydroxypicolinate",O=C(O)C(=O)CCc1c(O)cc(C(=O)O)[nH]c1=O,C10H9NO7,"['[O;H,-]C(=O)']"
C06026,8298,KDO2-lipid A; Di[3-deoxy-D-manno-octulosonyl]-lipid A; alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A; Dodecanoyl-(tetradecanoyl)-KDO2-lipid IV(A),CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)(O)O,C110H202N2O39P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C22003,384585064,(S)-2-Hydroxymyristate-modified lipid A,CCCCCCCCCCCC[C@H](O)C(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)(O)O,C110H202N2O40P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C21157,313369417,KDO2-lipid A 1-diphosphate; alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A 1-diphosphate,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@H]1OP(=O)(O)O,C110H203N2O42P3,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C13909,854154,Diphosphoryl heptaacyl lipid A,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@H]2NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,C110H208N2O26P2,['[P](=O)(O)(O)']
C21991,384585052,Palmitoleoyl-myristoyl-KDO2-lipid A; (KDO)2-(palmitoleoyl-myristoyl)-lipid A; Cold adapted KDO2-lipid A,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,C114H208N2O39P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C21999,384585060,Stearoyl-KDO2-lipid IVA; Octadecanoyl-KDO2-lipid IVA,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCCCCC)CC(=O)N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)(O)O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCCCC,C114H212N2O38P2,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C20761,254741229,"alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]2O)[C@@H]1O,C117H195NO57P2,['[P](=O)(O)(O)']
C20762,254741230,"3-O-Phospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]2O)[C@@H]1O,C117H196NO60P3,['[P](=O)(O)(O)']
C20763,254741231,"3-O-Methylphospho-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-[alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)]n-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-Man-(1->3)-alpha-D-GlcNAc-diphospho-ditrans,octacis-undecaprenol",COP(=O)(O)O[C@@H]1[C@H](O)[C@@H](O[C@@H]2[C@@H](O[C@@H]3[C@@H](O[C@@H]4[C@H](O)[C@@H](O[C@@H]5[C@H](O)[C@@H](O[C@@H]6[C@@H](O[C@@H]7[C@@H](O[C@@H]8[C@H](O)[C@@H](O[C@@H]9[C@H](O)[C@@H](O[C@H]%10[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]%10NC(C)=O)O[C@H](CO)[C@H]9O)O[C@H](CO)[C@H]8O)O[C@H](CO)[C@@H](O)[C@@H]7O)O[C@H](CO)[C@@H](O)[C@@H]6O)O[C@H](CO)[C@H]5O)O[C@H](CO)[C@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@H]1O,C118H198NO60P3,['[P](=O)(O)(O)']
C21124,312642093,IPA imine; 2-Imino-3-(indol-3-yl)propanoate,N=C(Cc1c[nH]c2ccccc12)C(=O)O,C11H10N2O2,"['[O;H,-]C(=O)']"
C15102,17396099,"1,2,3,4-Tetrahydro-4-oxo-1-naphthoic acid",O=C1CCC(C(=O)O)c2ccccc21,C11H10O3,"['[O;H,-]C(=O)']"
C14086,854322,2-Hydroxy-3-methylbenzalpyruvate,Cc1cccc(/C=C/C(=O)C(=O)O)c1O,C11H10O4,"['[O;H,-]C(=O)']"
C14092,854328,"cis-1,2-Dihydroxy-1,2-dihydro-8-carboxynaphthalene",O=C(O)c1cccc2c1[C@@H](O)[C@@H](O)C=C2,C11H10O4,"['[O;H,-]C(=O)']"
C14085,854321,2-Hydroxy-8-methylchromene-2-carboxylate,Cc1cccc2c1OC(O)(C(=O)O)C=C2,C11H10O4,"['[O;H,-]C(=O)']"
C02730,5692,2-Succinylbenzoate; o-Succinylbenzoate; Succinylbenzoate,O=C(O)CCC(=O)c1ccccc1C(=O)O,C11H10O5,"['[O;H,-]C(=O)']"
C10496,12679,Sphagnum acid,O=C(O)/C=C(\CC(=O)O)c1ccc(O)cc1,C11H10O5,"['[O;H,-]C(=O)']"
C14106,854342,2-Hydroxy-7-hydroxymethylchromene-2-carboxylate,O=C(O)C1(O)C=Cc2ccc(CO)cc2O1,C11H10O5,"['[O;H,-]C(=O)']"
C14107,854343,2-Hydroxy-4-hydroxymethylbenzalpyruvate,O=C(O)C(=O)/C=C/c1ccc(CO)cc1O,C11H10O5,"['[O;H,-]C(=O)']"
C12264,14409,"6-(2-Methoxyvinyl)benzo[1,3]dioxole-5-carboxylic acid",CO/C=C/c1cc2c(cc1C(=O)O)OCO2,C11H10O5,"['[O;H,-]C(=O)']"
C16625,51090951,Isoniazid alpha-ketoglutaric acid,O=C(O)CC/C(=N\NC(=O)c1ccncc1)C(=O)O,C11H11N3O5,"['[O;H,-]C(=O)']"
C22236,405226427,3-(1H-Indol-3-yl)propanoate,O=C(O)CCc1c[nH]c2ccccc12,C11H11NO2,"['[O;H,-]C(=O)']"
C02043,5133,Indolelactate,O=C(O)C(O)Cc1c[nH]c2ccccc12,C11H11NO3,"['[O;H,-]C(=O)']"
C05660,7971,5-Methoxyindoleacetate; 5-Methoxyindoleacetic acid,COc1ccc2[nH]cc(CC(=O)O)c2c1,C11H11NO3,"['[O;H,-]C(=O)']"
C22006,384585066,(R)-(Indol-3-yl)lactate; (R)-3-(Indol-3-yl)lactate,O=C(O)[C@H](O)Cc1c[nH]c2ccccc12,C11H11NO3,"['[O;H,-]C(=O)']"
C05657,7968,6-Hydroxyindolelactate,O=C(O)C(O)Cc1c[nH]c2cc(O)ccc12,C11H11NO4,"['[O;H,-]C(=O)']"
C11467,13638,N-Pyruvoyl-5-methoxy-3-hydroxyanthranilate; N-Pyruvoyl-5-methoxy-3-hydroxyanthranilic acid,COc1cc(O)c(NC(=O)C(C)=O)c(C(=O)O)c1,C11H11NO6,"['[O;H,-]C(=O)']"
C19088,124489760,Monuron-TCA; Monuron TCA,CN(C)C(=O)Nc1ccc(Cl)cc1.O=C(O)C(Cl)(Cl)Cl,C11H12Cl4N2O3,"['[O;H,-]C(=O)']"
C03280,6139,Inosine-5'-carboxylate,O=C(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C11H12N4O7,"['[O;H,-]C(=O)']"
C14111,854347,"5,6,7,8-Tetrahydro-2-naphthoic acid",O=C(O)c1ccc2c(c1)CCCC2,C11H12O2,"['[O;H,-]C(=O)']"
C09816,12004,Benzylsuccinate; (R)-2-Benzylsuccinate,O=C(O)C[C@@H](Cc1ccccc1)C(=O)O,C11H12O4,"['[O;H,-]C(=O)']"
C00482,3765,"Sinapate; Sinapic acid; 3,5-Dimethoxy-4-hydroxycinnamic acid",COc1cc(/C=C/C(=O)O)cc(OC)c1O,C11H12O5,"['[O;H,-]C(=O)']"
C20654,172232377,3-Benzylmalic acid; 3-Benzylmalate,O=C(O)C(O)C(Cc1ccccc1)C(=O)O,C11H12O5,"['[O;H,-]C(=O)']"
C20653,172232376,2-Benzylmalic acid; 2-Benzylmalate,O=C(O)C[C@](O)(Cc1ccccc1)C(=O)O,C11H12O5,"['[O;H,-]C(=O)']"
C22571,,5-Hydroxy-5-(4-hydroxyphenyl)-3-oxopentanoate,O=C(O)CC(=O)CC(O)c1ccc(O)cc1,C11H12O5,"['[O;H,-]C(=O)']"
C05817,8112,"(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate; (1R,6R)-2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate; SHCHC",O=C(O)CCC(=O)C1=CC=C[C@@H](O)[C@@H]1C(=O)O,C11H12O6,"['[O;H,-]C(=O)']"
C19077,124489749,Fenuron-TCA; Fenuron TCA,C[NH+](C)C(=O)Nc1ccccc1.O=C([O-])C(Cl)(Cl)Cl,C11H13Cl3N2O3,"['[O-]', '[O;H,-]C(=O)']"
C18529,124489203,2-Methyl-4-chlorophenoxybutyric acid; MCPB,Cc1cc(Cl)ccc1OCCCC(=O)O,C11H13ClO3,"['[O;H,-]C(=O)']"
C05620,7938,N-Acetyl-D-phenylalanine,CC(=O)N[C@H](Cc1ccccc1)C(=O)O,C11H13NO3,"['[O;H,-]C(=O)']"
C03519,6328,N-Acetyl-L-phenylalanine,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,C11H13NO3,"['[O;H,-]C(=O)']"
C19977,135626443,Clitidine; Chrytidine,N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1C(=O)O,C11H14N2O6,"['[O;H,-]C(=O)']"
C04229,6899,1-(Indol-3-yl)propanol 3-phosphate; Indolepropanol phosphate,O=P(O)(O)OCCCc1c[nH]c2ccccc12,C11H14NO4P,['[P](=O)(O)(O)']
C05841,8134,Nicotinate D-ribonucleoside; beta-D-Ribosylnicotinate,O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,C11H14NO6+,"['[O;H,-]C(=O)']"
C03506,6317,"Indoleglycerol phosphate; 1-C-(Indol-3-yl)glycerol 3-phosphate; (3-Indolyl)-glycerol phosphate; C1-(3-Indolyl)-glycerol 3-phosphate; (1S,2R)-1-C-(Indol-3-yl)glycerol 3-phosphate; Indole-3-glycerol phosphate",O=P(O)(O)OC[C@@H](O)[C@@H](O)c1c[nH]c2ccccc12,C11H14NO6P,['[P](=O)(O)(O)']
C14535,17395535,4-t-Butylbenzoic acid; p-tert-Butylbenzoic acid,CC(C)(C)c1ccc(C(=O)O)cc1,C11H14O2,"['[O;H,-]C(=O)']"
C18404,124489078,Profenofos,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,C11H15BrClO3PS,['[P](=O)(O)(O)']
C00455,3741,Nicotinamide D-ribonucleotide; NMN; Nicotinamide mononucleotide; Nicotinamide ribonucleotide; Nicotinamide nucleotide; beta-Nicotinamide D-ribonucleotide; beta-Nicotinamide ribonucleotide; beta-Nicotinamide mononucleotide,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1,C11H15N2O8P,"['[O-]', '[P](=O)(O)(O)']"
C08429,10624,"Clitidine 5'-phosphate; 1,4-Dihydro-4-imino-1-(5-O-phosphono-beta-D-ribofuranosyl)-3-pyridinecarboxylic acid",N=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)cc1C(=O)O,C11H15N2O9P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C16615,51090941,6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate,CSc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,C11H15N4O7PS,['[P](=O)(O)(O)']
C20775,254741242,beta-Citryl-L-glutamate; beta-Citrylglutamate,O=C(O)CC[C@H](NC(=O)C(O)(CC(=O)O)CC(=O)O)C(=O)O,C11H15NO10,"['[O;H,-]C(=O)']"
C05537,7877,N-Succinyl-2-amino-6-oxopimelate,O=C(O)CCC(=O)NC(CCCC(=O)C(=O)O)C(=O)O,C11H15NO8,"['[O;H,-]C(=O)']"
C04462,7087,N-Succinyl-2-L-amino-6-oxoheptanedioate; N-Succinyl-L-2-amino-6-oxoheptanedioate; N-Succinyl-L-2-amino-6-oxopimelate; N-Succinyl-2-amino-6-oxo-L-pimelic acid; N-Succinyl-epsilon-keto-L-aminopimelic acid; (S)-2-(Succinylamino)-6-oxoheptanedioate,O=C(O)CCC(=O)N[C@@H](CCCC(=O)C(=O)O)C(=O)O,C11H15NO8,"['[O;H,-]C(=O)']"
C01185,4411,Nicotinate D-ribonucleotide; beta-Nicotinate D-ribonucleotide; Nicotinate ribonucleotide; Nicotinic acid ribonucleotide,O=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1,C11H15NO9P+,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C20726,254741195,Phenyl 5-phospho-alpha-D-ribofuranoside,O=P(O)(O)OC[C@H]1O[C@H](Oc2ccccc2)[C@H](O)[C@@H]1O,C11H15O8P,['[P](=O)(O)(O)']
C21107,312642076,4-(beta-D-Ribofuranosyl)phenol 5'-phosphate,O=P(O)(O)OC[C@H]1O[C@@H](c2ccc(O)cc2)[C@H](O)[C@@H]1O,C11H15O8P,['[P](=O)(O)(O)']
C07423,9627,Pentobarbital sodium,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],C11H17N2NaO3,['[O-]']
C19769,135626236,"1,6-Anhydro-N-acetyl-beta-muramate",CC(=O)N[C@H]1[C@@H]2OC[C@@H](O2)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O,C11H17NO7,"['[O;H,-]C(=O)']"
C04521,7133,"2,7-Anhydro-alpha-N-acetylneuraminic acid",CC(=O)N[C@@H]1[C@@H](O)C[C@]2(C(=O)O)OC(C(O)CO)[C@@H]1O2,C11H17NO8,"['[O;H,-]C(=O)']"
C04580,7181,"2-Deoxy-2,3-dehydro-N-acetylneuraminic acid",CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1O,C11H17NO8,"['[O;H,-]C(=O)']"
C14113,854349,Decahydro-2-naphthoic acid; Decahydro-2-naphthalenecarboxylic acid,O=C(O)C1CCC2CCCCC2C1,C11H18O2,"['[O;H,-]C(=O)']"
C03410,6239,N-Glycoloyl-neuraminate; N-Glycolylneuraminate; Neu5Gc,O=C(CO)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(O)(C(=O)O)C[C@@H]1O,C11H19NO10,"['[O;H,-]C(=O)']"
C08425,10620,Progoitrin; 2(R)-2-Hydroxy-3-butenyl glucosinolate; Glucorapiferin,C=C[C@H](O)CC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C11H19NO10S2,['O=S(=O)(O)']
C02713,5676,N-Acetylmuramate; N-Acetylmuramic acid; N-Acetyl-D-muramoate,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O,C11H19NO8,"['[O;H,-]C(=O)']"
C00270,3568,"N-Acetylneuraminate; N-Acetylneuraminic acid; 5-Acetamido-3,5-dideoxy-D-glycero-D-galacto-2-nonulosonic acid; Neu5Ac",CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(O)(C(=O)O)C[C@@H]1O,C11H19NO9,"['[O;H,-]C(=O)']"
C19909,135626375,N-Acetyl-alpha-neuraminate; alpha-Neu5Ac,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](O)(C(=O)O)C[C@@H]1O,C11H19NO9,"['[O;H,-]C(=O)']"
